timestamp,price_spread,volatility,gas_cost,gas_price_gwei,liquidity_score,gas_efficiency,profit,trade_size,regime,gross_profit,slippage_cost,mev_cost
2025-01-01 00:00:00,0.0019295507227663248,0.006463553258866211,0.06391561065948778,19.973628331089934,0.40560125705148664,0.23833467745537681,0.7325455596297044,973.1277455154374,0,1.8776993447032764,0.007103705079787177,0.0006068304859313904
2025-01-01 00:15:00,0.0018115652661294503,0.008287429540413529,0.07073254763200855,22.103921135002672,0.8789700641026996,0.22042806602450585,-1.085580056179246,1406.4785561828248,2,2.547927699936704,0.006020981978456295,0.001055788564364667
2025-01-01 00:30:00,0.0018543708400346878,0.0020928432095287815,0.07662417955574301,23.94505611116969,0.5773689780816501,0.20698752726238562,0.5137913610447115,522.9691261268389,2,0.9697786977280328,0.003169133081622401,0.00010147973811428892
2025-01-01 00:45:00,0.0017660620887701187,0.0055322819216292165,0.0766138872571535,23.94183976786047,0.5107328491206415,0.20700957768904135,-0.21551033600872038,523.197693490151,2,0.9239996114049244,0.0032042471946670138,0.00025559131728839423
2025-01-01 01:00:00,0.0021386638037138913,0.00035666389684389056,0.07628153747357046,23.83798046049077,0.6126464713346759,0.20772414447048118,0.5610822296568235,465.3747030239209,2,0.9952800325213612,0.0031471357628645863,1.774902274249914e-05
2025-01-01 01:15:00,0.0018587450536834403,0.04169786719185709,0.09299327326381765,29.060397894943016,0.5401836454796369,0.17700168711197375,0.009268987680891324,31.740632745942094,2,0.0589977441173025,0.00019937987110943468,0.0001230040049411224
2025-01-01 01:30:00,0.0012473459180478608,0.017198501570188086,0.0901078876606389,28.15871489394966,0.6924054019132014,0.18164002983729524,0.5914273030395152,759.8988129264907,2,0.9478566824332731,0.002770380150697393,0.0008150857320570958
2025-01-01 01:45:00,0.001749168505496741,0.01101768669689712,0.07963576833322646,24.88617760413327,0.700211752698717,0.20073112632715473,1.6005939920327357,1357.0430564762655,2,2.373696974991319,0.006882213317253653,0.0013076324791913396
2025-01-01 02:00:00,0.0018203966071653492,0.006437368170325838,0.07395902810939008,23.1121962841844,0.5719651653224727,0.21285873643472947,-0.5426807158496859,1086.9580419168813,2,1.9786947316365822,0.006498240280273241,0.000636879324211438
2025-01-01 02:15:00,0.001994140696598357,0.006794525249337433,0.09100913267578044,28.440353961181387,0.7379593549240496,0.1801653568307135,1.2756886759313044,915.3745579718467,2,1.8253856586823913,0.00508574702390535,0.0006201314473847975
2025-01-01 02:30:00,0.001635879778850291,0.0025009894969904973,0.08908468807561619,27.83896502363006,0.5353825251088258,0.183343788691372,0.8813651066125544,1064.5323991200844,2,1.7414470256515333,0.00591021421044795,0.00021776703603599128
2025-01-01 02:45:00,0.0017665344805618919,0.005313055769879938,0.10549534535528446,32.967295423526394,0.8005083818413218,0.1593684605861585,0.9808751252643042,755.5092562854209,2,1.3346331516118672,0.003468010684413538,0.00035454901834222396
2025-01-01 03:00:00,0.001563598493599764,0.014874131941283572,0.10058277157768862,31.4321161180277,0.675152091408626,0.16586117351859403,-0.04050377388792946,26.056681368263867,2,0.04074218773562642,0.00012118941890331897,3.0300233797812637e-05
2025-01-01 03:15:00,0.0014952707064255517,0.02127600450523591,0.1003853096001482,31.370409250046315,0.8216748566699804,0.16613322727190444,1.6214368523903053,1391.859390907283,2,2.081206574686971,0.005275807531565241,0.002213988022968329
2025-01-01 03:30:00,0.0016484088731467303,0.0023459925725552483,0.09504678375176848,29.70211992242765,0.7100934456537605,0.17384232177366335,1.724552021580601,1535.5622868923256,2,2.5312344989827946,0.007263933413492884,0.0002969128667004621
2025-01-01 03:45:00,0.0024156283417460047,0.002799757946358443,0.0883119525611145,27.597485175348282,0.6869740004478938,0.18465182768000693,0.9913779564869312,635.9216119661064,2,1.536150268994132,0.004514865458230639,0.00021504244612084904
2025-01-01 04:00:00,0.0022646380996735696,0.001175215219937216,0.09653264786364447,30.166452457388896,0.8201454962681781,0.1716257234916872,1.6336239636753391,924.5821896967221,2,2.0938440530668125,0.0053174499553021,0.00012303586996695732
2025-01-01 04:15:00,0.0018610410893974997,0.009873009648251607,0.10463900915224551,32.69969036007672,0.6156483219090303,0.1604634065693684,-0.47093619171295087,881.5004144699199,2,1.6405084916494472,0.005172613558362746,0.0008098378083046841
2025-01-01 04:30:00,0.0014463574247371295,0.0043547953047163085,0.08499572276923141,26.561163365384814,0.5799583643225763,0.19048394994106296,0.9334386508807518,1175.644404712271,2,1.7004020136062556,0.0055435229565255805,0.00037024513524913394
2025-01-01 04:45:00,0.0021134651670931424,0.002367939462659842,0.11496439824255243,35.92637445079764,0.761393416216187,0.14818722759802797,2.872901045629939,1844.9467283131448,2,3.899230645432287,0.010589607601939825,0.00046165710596658596
2025-01-01 05:00:00,0.001734763372899724,4.158680654093057e-05,0.12423422968759228,38.82319677737259,0.7304330813326314,0.13866333978639814,1.905559080106068,1579.8956226446528,2,2.7407450591685474,0.0076979327196957355,5.698941727682685e-06
2025-01-01 05:15:00,0.0019902086250885285,0.007908621073584726,0.0869648976409536,27.176530512798003,0.8321267605608353,0.1869772274932053,1.267738782585142,811.542887293052,2,1.6151396539198797,0.004043695485390303,0.0006386763751886551
2025-01-01 05:30:00,0.00173746473257741,0.01741588099550918,0.09333588399321895,29.167463747880923,0.8930901980234298,0.17646661670893776,1.8829338396245108,1271.2319307501184,2,2.208720646604619,0.005125842954059424,0.0019233407966795068
2025-01-01 05:45:00,0.0018345321575491942,0.00022404227684085892,0.11001742878914314,34.380446496607235,0.8442625625817042,0.15382553082506475,2.4210878606980715,1627.1784342863564,2,2.985111163768869,0.00736490301670007,3.343955508769218e-05
2025-01-01 06:00:00,0.0013695644685443947,0.008918570836405777,0.10314509933633147,32.23284354260359,0.8990057327741164,0.16241003586652192,1.3858293843666953,1204.172582197389,2,1.6491919825728985,0.003798060772530053,0.0007354217759704438
2025-01-01 06:15:00,0.002399340498783809,0.003181793184090269,0.1120559634938522,35.017488591828815,0.8365968613402166,0.1514509414861154,1.9035131596943593,997.6502977799138,2,2.393702763087074,0.0059608211596952195,0.00038081335681642485
2025-01-01 06:30:00,0.0018027008008126115,0.0023041382078455397,0.10956272214907388,34.238350671585586,0.8604434005922329,0.15436538896572544,1.7979429465337013,1223.0000473335929,2,2.2047031647221296,0.005332448958560747,0.00025399703993971186
2025-01-01 06:45:00,0.0017559621505383114,0.0003168712983953658,0.1010060633885847,31.564394808932718,0.8056204313278157,0.16528097386140347,0.8334449902974548,648.3642387182633,2,1.1385030629518569,0.002940911328829342,1.803794718923279e-05
2025-01-01 07:00:00,0.0017738199506138511,0.0031639349543494716,0.12367028790515959,38.646964970362376,0.869897482092776,0.13920762804625622,-0.5013351874914073,721.3594379479595,2,1.2795617625956848,0.0030585461465858824,0.00020242250934627537
2025-01-01 07:15:00,0.001055530888071224,0.01407599588925731,0.11610958298013561,36.28424468129238,0.8459639639640029,0.14694042522280656,-0.15916682537982194,467.98288239945134,2,0.49397038746122407,0.0012162084961335258,0.0003476562571659515
2025-01-01 07:30:00,0.0019336795939709252,0.0017291452309329798,0.1065062363996032,33.283198874876,0.8675157525411513,0.15809497277924497,1.83784516719302,1153.5322582851215,2,2.230561788833138,0.005347666477678341,0.00019284826397310788
