timestamp,price_spread,volatility,gas_cost,liquidity_score,profit,regime,gross_profit,net_profit
2025-01-01 00:00:00,0.0015552479527812318,0.009996483095735429,0.010508788875743816,1.0,5.65763843539083,1,15.552479527812318,5.043690652068502
2025-01-01 00:10:00,0.0017769034569538942,0.006791616626249684,0.010607834268496772,0.9362943407349051,5.174367119008644,1,17.769034569538942,7.16120030104217
2025-01-01 00:20:00,0.0023509347763950132,0.005046125080069671,0.010450703586182015,0.7637963886718184,8.84430230286132,1,23.50934776395013,13.058644177768116
2025-01-01 00:30:00,0.0017756527694122437,0.011048081200761298,0.012166087465099382,0.8183425913212227,4.663633415413028,1,17.756527694122436,5.590440229023054
2025-01-01 00:40:00,0.001796714586860915,0.012614541093403224,0.010308331945007519,0.8097440081655904,7.683501231898766,1,17.967145868609148,7.658813923601629
2025-01-01 00:50:00,0.0018332265611578046,0.00835224068546202,0.017201268662179074,1.0,0.1543220294221519,1,18.332265611578045,1.1309969493989698
2025-01-01 01:00:00,0.0032088133291382926,0.012134732217172994,0.010613165798523718,1.0,21.612062117811185,1,32.088133291382924,21.474967492859207
2025-01-01 01:10:00,0.0016546663528387955,0.005,0.010949681329626478,0.8309041843560319,5.496253709692268,1,16.546663528387956,5.596982198761477
2025-01-01 01:20:00,0.00161230937239055,0.00919942198837543,0.014861450787324194,0.7984616999541062,1.4967145949504936,1,16.123093723905498,1.261642936581305
2025-01-01 01:30:00,0.002337447668630443,0.010151574680268019,0.013916988726363997,0.7741173715166043,7.073835820018049,1,23.37447668630443,9.457487959940433
2025-01-01 01:40:00,0.0014693382595456685,0.014082661184358601,0.010197004197414348,0.7340497538990958,2.3436001572556515,1,14.693382595456685,4.496378398042337
2025-01-01 01:50:00,0.002467156228782065,0.011095301573840336,0.01191719840012893,0.9542454037571452,11.654697313991841,1,24.671562287820652,12.754363887691722
2025-01-01 02:00:00,0.002759708582297022,0.011325545066849815,0.012042444194530835,0.5070382343865384,8.544320031299435,1,27.597085822970218,15.554641628439382
2025-01-01 02:10:00,0.0015288067149888491,0.010602086565742623,0.012131311531402572,0.8670492168243732,3.022752543923553,1,15.28806714988849,3.156755618485919
2025-01-01 02:20:00,0.0018060004916933727,0.011290741619633587,0.01024031283565053,0.7787259595660219,5.687991584640453,1,18.06000491693373,7.819692081283199
2025-01-01 02:30:00,0.0023705834354216084,0.014537827995049454,0.01615455919156244,0.8205359694349442,6.60670683254871,1,23.705834354216083,7.551275162653646
2025-01-01 02:40:00,0.002758294146754018,0.011240027405972079,0.01679272794785869,0.7946920359183972,8.312767032671683,1,27.58294146754018,10.79021351968149
2025-01-01 02:50:00,0.002728178265288197,0.007923227426113063,0.015914034915639502,0.9007670184963692,10.05202252959463,1,27.281782652881972,11.36774773724247
2025-01-01 03:00:00,0.0020112957640284787,0.008449684539142714,0.011235725739587296,0.8758071432500987,8.097983796370144,1,20.112957640284787,8.87723190069749
2025-01-01 03:10:00,0.0017799901486200624,0.01358139740225038,0.0207033944148751,0.6121843177051438,-1.7986839378616664,1,17.799901486200625,-2.903492928674474
2025-01-01 03:20:00,0.002248470249840451,0.007705357032607952,0.012095558898488916,0.8711458552828316,9.291697260871516,1,22.48470249840451,10.389143599915593
2025-01-01 03:30:00,0.002363286904396229,0.008416009845112683,0.01083143444067918,1.0,13.40298102943253,1,23.63286904396229,12.801434603283111
2025-01-01 03:40:00,0.001865934365572261,0.01233055504408026,0.013001511243195315,0.9880285640700406,7.342464534946258,1,18.65934365572261,5.657832412527293
2025-01-01 03:50:00,0.002011414493418185,0.010561476495850933,0.010619296319822669,0.9149477047631462,8.284509423488515,1,20.11414493418185,9.494848614359183
2025-01-01 04:00:00,0.0022449751075626695,0.00893249001278079,0.010770472441164873,0.7406544429410843,9.029183555469173,1,22.449751075626693,11.67927863446182
2025-01-01 04:10:00,0.002529246697182781,0.009586485573404729,0.010443833240317836,0.7825120061495645,11.361584956859422,1,25.29246697182781,14.848633731509974
2025-01-01 04:20:00,0.0020978351384985435,0.012571591221598163,0.013236288217131744,0.9341189901906194,8.27772243177342,1,20.978351384985434,7.74206316785369
2025-01-01 04:30:00,0.0021207299193646287,0.00899673793084231,0.016825369675583568,0.9389824191372635,4.740013076781364,1,21.207299193646286,4.381929518062719
2025-01-01 04:40:00,0.002868362021940236,0.006671349056542427,0.016822292047321757,0.9375739275518815,11.39803060787697,1,28.683620219402357,11.8613281720806
2025-01-01 04:50:00,0.0023887866702028493,0.012449511059686409,0.010027718816832983,0.9439608709948022,12.511956135404823,1,23.887866702028493,13.86014788519551
2025-01-01 05:00:00,0.002374102257549071,0.0050891897181167605,0.013531945859964438,0.7213044754196027,7.889095611718223,1,23.74102257549071,10.209076715526272
2025-01-01 05:10:00,0.0019564115460401522,0.0066989497029586245,0.014117072654997372,1.0,5.77726754695335,1,19.564115460401524,5.447042805404152
2025-01-01 05:20:00,0.0019096241204355111,0.010409235693915471,0.01137524892162106,0.7665728355561715,5.266054719510408,1,19.09624120435511,7.72099228273405
2025-01-01 05:30:00,0.002726190174028151,0.010134189657792227,0.012992003157209449,0.9019502837816861,14.033566338263581,1,27.261901740281512,14.269898583072063
2025-01-01 05:40:00,0.00167225077720877,0.00962991221578922,0.013845285409197413,0.7393661252908332,2.513298682244875,1,16.7225077720877,2.8772223628902864
2025-01-01 05:50:00,0.0022766062695626496,0.013224827605960544,0.020202526048366167,0.7729809422897393,0.7696871934448759,1,22.766062695626495,2.563536647260328
2025-01-01 06:00:00,0.0019084626519661266,0.008929350018474705,0.012441210976180684,0.9259771388776773,6.459904821110708,1,19.084626519661267,6.643415543480582
2025-01-01 06:10:00,0.002458372144764715,0.00735370581118023,0.023831709243538956,0.9087313077669,-0.23099920456859047,1,24.58372144764715,0.752012204108194
2025-01-01 06:20:00,0.0027685491687377516,0.01403290422434657,0.013636862668673469,0.6933495948064363,8.990351205772294,1,27.685491687377514,14.048629018704045
2025-01-01 06:30:00,0.0025084573473622383,0.011232737821675446,0.017333847885509908,0.9772571529459072,10.656637214027569,1,25.084573473622385,7.750725588112477
2025-01-01 06:40:00,0.0030028287011482253,0.013476561443937227,0.014765858424862615,0.8527096133039482,13.62159495457017,1,30.028287011482252,15.262428586619636
2025-01-01 06:50:00,0.0024569987912934723,0.00678319437594191,0.010109812312632572,1.0,12.966363446228755,1,24.569987912934725,14.460175600302152
2025-01-01 07:00:00,0.0021875036746714714,0.009072782882042277,0.010114190497848367,0.829210220131585,10.62337438453008,1,21.875036746714713,11.760846248866345
2025-01-01 07:10:00,0.0031382847558707725,0.008704404318500098,0.010729354010289712,0.7904450052424296,16.49861768781934,1,31.382847558707724,20.653493548418012
2025-01-01 07:20:00,0.0035441732034989506,0.012664981899745409,0.013043612344613847,0.5962286120013589,13.503563266248529,1,35.441732034989506,22.39811969037566
2025-01-01 07:30:00,0.0021907482956946365,0.005185097014217376,0.01024511550575101,0.9757480918470686,12.072136942259325,1,21.907482956946364,11.662367451195355
2025-01-01 07:40:00,0.002249429094651368,0.008347040272155985,0.010864017967379751,1.0,11.954258347902696,1,22.494290946513683,11.630272979133931
2025-01-01 07:50:00,0.002598804933893471,0.014925030328086567,0.012838091416112305,0.672094505106898,8.450627204022854,1,25.988049338934708,13.149957922822402
2025-01-01 08:00:00,0.0023071635120546917,0.014160476257962608,0.01030887075534344,0.41380989898963916,4.461848119725985,1,23.07163512054692,12.762764365203479
2025-01-01 08:10:00,0.0014590556185867885,0.005196466541638949,0.012870167298739403,0.8339933269954525,1.5393853135311588,1,14.590556185867884,1.7203888871284807
