timestamp,price_spread,volatility,gas_cost,liquidity_score,gas_efficiency,profit
2025-01-01 00:00:00,0.0024967141530112327,0.003666022702701539,0.009114097311038322,0.635844547856597,0.6869524336039503,1.5789739973297323
2025-01-01 00:05:00,0.0018617356988288153,0.0022089763457015135,0.007979998083644359,0.709910902773146,0.7147963320158679,1.3185498291929936
2025-01-01 00:10:00,0.0026476885381006925,0.02023568229408261,0.011004864982039099,0.6720191491269566,0.6450600578840081,1.7678299275889044
2025-01-01 00:15:00,0.0035230298564080257,0.02451589879023199,0.01495013345871189,0.3735595069567692,0.5722438806600516,1.317980746821387
2025-01-01 00:20:00,0.001765846625276664,0.0006419149347206423,0.005697533444210189,0.7612722608778397,0.778284812564613,1.346716681295852
2025-01-01 00:25:00,0.0017658630430508195,0.055043881088978175,0.010351101267813119,0.660042456914342,0.6589546726335659,1.156379544840909
2025-01-01 00:30:00,0.0035792128155073917,0.0010674097135801607,0.009530958162514619,0.6096644798565186,0.6772553701080778,2.173164881576261
2025-01-01 00:35:00,0.002767434729152909,0.015587017761912441,0.012231163938377119,0.6433303766253636,0.6205174606240741,1.759415481295548
2025-01-01 00:40:00,0.001530525614065048,0.02469280008122478,0.010660486775790469,0.6259071455917095,0.6523053644338096,0.9438865396482425
2025-01-01 00:45:00,0.002542560043585965,0.040954071049095216,0.00798044595090545,0.6531782121340559,0.7147848906730094,1.6488348212199342
2025-01-01 00:50:00,0.0015365823071875379,0.025041349457440524,0.009087218922832282,0.607048234764696,0.687587220114083,0.92793914864777
2025-01-01 00:55:00,0.0015342702464297433,0.03236231745193452,0.00787566271890918,0.21161382624231767,0.7174717315844548,0.32137502969239246
2025-01-01 01:00:00,0.002241962271566034,0.008293654982928672,0.013809920829601923,0.1946998598199105,0.5915423493831198,0.42709427290871116
2025-01-01 01:05:00,0.0001,0.03372909138695847,0.010064139766154754,0.6965496120343068,0.6652443793690501,0.061238968341533764
2025-01-01 01:10:00,0.0002750821674869673,0.0016701289951632531,0.017688987993747064,0.16055177179667252,0.5306589819635958,0.043851616754252205
2025-01-01 01:15:00,0.0014377124707590273,0.04504100637570432,0.009819663439833443,0.38055565399787444,0.6706983812997626,0.5460318778777946
2025-01-01 01:20:00,0.0009871688796655761,0.01586343365757859,0.008085425038747528,0.6359635352003497,0.7121131324310519,0.6131630236563546
2025-01-01 01:25:00,0.002314247332595274,0.03399795219331037,0.006350101361449527,0.6859370527170113,0.7590103630212296,1.5824309073638614
2025-01-01 01:30:00,0.0010919759244787891,0.012041219438700929,0.005821996185390936,0.5642615754133203,0.7745334580800227,0.6059582228353414
2025-01-01 01:35:00,0.0005876962986647086,0.020632780034401773,0.006217353352025172,0.5130672925918838,0.7628535089509746,0.3028464716564639
2025-01-01 01:40:00,0.003465648768921554,0.014947956279175391,0.010834365665174124,0.3460408077119714,0.6486269319491467,1.1994274986795577
2025-01-01 01:45:00,0.0017742236995134644,0.026304756699738415,0.011648793354926093,0.9588698733155286,0.631935624708012,1.685589840845745
2025-01-01 01:50:00,0.002067528204687924,0.0017030979977791234,0.006222849260835454,0.5840788623329701,0.7626936265034536,1.2001346609067105
2025-01-01 01:55:00,0.0005752518137865433,0.0012450006263803016,0.01308016011571679,0.8828658578002092,0.6045919950217458,0.4940158239965649
2025-01-01 02:00:00,0.0014556172754748174,0.005676543150798328,0.008650929549058382,0.12294053904206702,0.6980576307569506,0.1666268555701861
2025-01-01 02:05:00,0.0021109225897098663,0.003476229730303001,0.010450219642277637,0.20469733024781736,0.6568097122107992,0.4316409272793437
2025-01-01 02:10:00,0.0008490064225776972,0.041080711140047965,0.016220101096061913,0.4347593048395902,0.5521795741805516,0.36069737947557456
2025-01-01 02:15:00,0.002375698018345672,0.004949083163611079,0.013087229242803674,0.7300773231261837,0.6044628232008853,1.7297394359101022
2025-01-01 02:20:00,0.001399361310081195,0.07448205618868187,0.009226002892228448,0.5775148732190558,0.6843221111607515,0.7973317695987565
2025-01-01 02:25:00,0.0017083062502067233,0.008216462486628587,0.0076539926396565145,0.32686403440191286,0.7232228727550719,0.5527864432818428
2025-01-01 02:30:00,0.001398293387770603,0.0040207420795770575,0.005243768779799964,0.6668467655216636,0.7922747262684476,0.9214180063450073
2025-01-01 02:35:00,0.003852278184508938,0.03118426195188695,0.008059399880406954,0.3291955760133472,0.712773619009771,1.2604783643096475
2025-01-01 02:40:00,0.001986502775262066,0.021500324106830372,0.009386251585467109,0.3358671834135727,0.6805903754628898,0.6581386481073525
2025-01-01 02:45:00,0.0009422890710440997,0.013790902174468676,0.007436729990691051,0.31198374929009903,0.7289498423021169,0.296638606788701
2025-01-01 02:50:00,0.002822544912103189,0.016209965982312412,0.009613881108190697,0.47387430463028274,0.675358961796748,1.3294844270419421
2025-01-01 02:55:00,0.0007791563500289778,0.025402378794579326,0.010233233988171785,0.4370166534538474,0.6615236731811305,0.3366530853591805
2025-01-01 03:00:00,0.0022088635950047552,0.005187198913734135,0.009347681068273524,0.7276606055159256,0.6814848489552762,1.5985972647576259
2025-01-01 03:05:00,0.0001,0.1121726246409541,0.008228340209789683,0.19093624532622988,0.7085078276428004,0.011175209817634838
2025-01-01 03:10:00,0.0006718139511015695,0.0736127995578019,0.010518982631324792,0.4121630844894641,0.6553298398443967,0.2717198718462008
2025-01-01 03:15:00,0.0021968612358691238,0.021015061802651138,0.011417728601051292,0.4193784046344075,0.6365832569872911,0.9195233281560264
2025-01-01 03:20:00,0.0027384665799954104,0.004451435569377867,0.007209974177174096,0.744969750499159,0.7350245858291773,2.0286647552228745
2025-01-01 03:25:00,0.0021713682811899705,0.022802955905507374,0.015269613485878186,0.6480399584370606,0.5670603679285547,1.4012836549588188
2025-01-01 03:30:00,0.0018843517176117595,0.0014987474366858658,0.009708566628269948,0.7850618387338136,0.6732064946199218,1.46746219447346
2025-01-01 03:35:00,0.0016988963044107111,0.0006226423304723895,0.010056709059373652,0.3212643487593931,0.6654088430137926,0.5401490331292601
2025-01-01 03:40:00,0.0005214780096325726,0.005959575062777931,0.012367219951661526,0.8008997832357483,0.6179091077290167,0.41040013671347253
2025-01-01 03:45:00,0.0012801557916052914,0.01242110603746878,0.010724704718635372,0.5855765345892076,0.6509419759490627,0.7400318759728017
2025-01-01 03:50:00,0.0015393612290402125,0.04054039850381681,0.013310139100355748,0.361570700017049,0.600417786900998,0.5519632351480139
2025-01-01 03:55:00,0.003057122226218916,0.02597805957635778,0.010899559140098219,0.22846505578729256,0.6472584255755963,0.6943819774307366
2025-01-01 04:00:00,0.0023436182895684617,0.02715075809498644,0.008321594479163164,0.8269567874682507,0.7061749300419667,1.9318362927897885
2025-01-01 04:05:00,0.00023695984463726607,0.011084871588148278,0.011145503583914416,0.3345642470688098,0.6421472668154037,0.06364570946423653
2025-01-01 04:10:00,0.002324083969394795,0.008490970653789653,0.007095545769708633,0.4223524235004142,0.7381287009305761,0.9694372668644191
2025-01-01 04:15:00,0.0016149177195836834,0.009273713010945941,0.010331040506480916,0.40884306563241835,0.6593905011510088,0.6591039719770991
2025-01-01 04:20:00,0.0013230779996940413,0.08788127783033009,0.009900805285485597,0.5774438679561503,0.6688783064216791,0.7634720254793272
2025-01-01 04:25:00,0.002611676288840868,0.0008187148408785734,0.009394740729263275,0.28500955983894416,0.6803938222897625,0.737122685086637
2025-01-01 04:30:00,0.003030999522495951,0.040352859835114774,0.00962172766550934,0.7824059410796327,0.6751800646417868,2.3627237951605617
2025-01-01 04:35:00,0.0029312801191161988,0.01728703482705325,0.00568613286128749,0.4529237698821357,0.7786302480021323,1.326544653663591
2025-01-01 04:40:00,0.0011607824767773615,0.01154698162069319,0.008482181089404487,0.8713098521431718,0.7021934147957545,1.0074766882687005
2025-01-01 04:45:00,0.0016907876241487854,0.02583843134977741,0.010282450049936144,0.39774797501111736,0.6604485425393172,0.6582791436351683
2025-01-01 04:50:00,0.002331263431403564,0.01333668607198428,0.010491254555074768,0.6977107654072465,0.6559257823870461,1.6147975306099092
2025-01-01 04:55:00,0.002975545127122359,0.041338126825355336,0.00734693008685458,0.18898524933067357,0.7313435159441835,0.5592827794303612
2025-01-01 05:00:00,0.00152082576215471,0.046192569592407494,0.01461864027065783,0.797891991088843,0.57772344158045,1.2053063004584421
2025-01-01 05:05:00,0.001814341023336183,0.010953974027080496,0.007711653594159956,0.900855661226696,0.7217180285558588,1.6400044478891267
2025-01-01 05:10:00,0.0008936650259939718,0.006482158141702839,0.013375467603122448,0.00856140171846572,0.5992425405937652,0.0063964839039062586
2025-01-01 05:15:00,0.0008037933759193292,0.017946942438818187,0.011367329430106626,0.4837654078967339,0.6376060813390072,0.376313422297335
2025-01-01 05:20:00,0.002812525822394198,0.04869111879047198,0.0082376647533962,0.45382457181055064,0.7082738666480755,1.2746662127607413
2025-01-01 05:25:00,0.0033562400285708227,0.004731217979000491,0.017033438126731155,0.07399517626464262,0.5400524772115007,0.25369015919167043
2025-01-01 05:30:00,0.0019279898784196662,0.01950842915399151,0.006990094276313228,0.4299031674008502,0.7410126024477135,0.8263839623844744
2025-01-01 05:35:00,0.0030035328978920244,0.019969560004510868,0.013175135053000941,0.33339045662197353,0.6028611479063398,0.9924234972901937
2025-01-01 05:40:00,0.0023616360250476344,0.02641860030253711,0.013500946423167653,0.34040599405013955,0.5969980593195706,0.8041092253105644
2025-01-01 05:45:00,0.0013548802453948758,0.0028213125940532084,0.008177602626965893,0.7422852504519634,0.7097835917687352,1.002955236563791
2025-01-01 05:50:00,0.002361395605508414,0.025163298182542197,0.015185251837958179,0.33078565197209914,0.5684199758497624,0.7709623172815929
2025-01-01 05:55:00,0.0035380365664659692,0.0479450641257849,0.00927730540334021,0.8653593103620248,0.6831229761232817,3.0555518086744367
2025-01-01 06:00:00,0.0019641739608900486,0.003961291215602891,0.010904692288408204,0.3118255399067114,0.6471509184869522,0.6140655721031881
2025-01-01 06:05:00,0.0035646436558140066,0.0054241918337432395,0.010812270478658773,0.5908938137470828,0.6490920561616004,2.1058464309076768
2025-01-01 06:10:00,0.0001,0.07108354077723023,0.009605083317323695,0.15093542708670377,0.6755596593202902,0.013311550479419473
2025-01-01 06:15:00,0.002821902504375224,0.003992861095103158,0.012753778427306371,0.419691184964604,0.6106165749514345,1.1771845603039925
2025-01-01 06:20:00,0.002087047068238171,0.03853579535513316,0.0126876833656134,0.28863120673897513,0.6118512522377001,0.6048612215764907
2025-01-01 06:25:00,0.0017009926495341326,0.013556418851070982,0.005918159474758467,0.5366581206012198,0.7716597322228022,0.9036246875994303
2025-01-01 06:30:00,0.0020917607765355024,0.005679939399887409,0.014789051830697746,0.6689030226461321,0.57489350665062,1.3914855610601988
2025-01-01 06:35:00,0.0001,0.04092012003489698,0.00607290756762662,0.406483399793577,0.7670797722933274,0.03132967072781455
2025-01-01 06:40:00,0.0017803281121624881,0.011786746511199115,0.013631031947118967,0.09873392337642493,0.5946888585354074,0.17975981550863596
2025-01-01 06:45:00,0.0023571125715117465,0.014464597382022363,0.014021566856699398,0.4054825359591554,0.5878624016419066,0.9487922549725579
2025-01-01 06:50:00,0.003477894044741516,0.008901799183556157,0.007208747101953332,0.5728741369865,0.7350577343770522,1.9946087608152356
2025-01-01 06:55:00,0.0014817297817263527,0.01797642685370157,0.008840476753685305,0.2308787537104812,0.69346981226461,0.3425159108673639
2025-01-01 07:00:00,0.0011915063971068124,0.0035711459523526273,0.007176944191867354,0.5822933116494846,0.73591791110882,0.683511018071556
2025-01-01 07:05:00,0.0014982429564154636,0.009921418127269472,0.00937558325612026,0.16350081884393608,0.6808375454411819,0.250554173321959
2025-01-01 07:10:00,0.0029154021177020743,0.06974316083642287,0.009117310030092161,0.30108150065842726,0.6868766372762594,0.8827848175668077
2025-01-01 07:15:00,0.0023287511096596845,0.005971717608480124,0.012635158088020296,0.5245766321318893,0.6128360079046651,1.2193917379654056
2025-01-01 07:20:00,0.0014702397962329612,0.021385147690342055,0.01481555610337902,0.41368946599537765,0.574455853602146,0.5982857373707541
2025-01-01 07:25:00,0.0025132674331133564,0.007866484087778541,0.015199921087562636,0.6568344950216716,0.5681830919520641,1.6392868430197185
2025-01-01 07:30:00,0.0020970775493480403,0.0296978338141433,0.008448041885766411,0.05134079585533765,0.7030360852360361,0.10795903724708382
2025-01-01 07:35:00,0.0029686449905328895,0.002805335592202735,0.009391626842449461,0.4898301460649727,0.6804659064027919,1.4460129553830927
2025-01-01 07:40:00,0.0012979469061226477,0.070012209088488,0.006034865908486547,0.4272547413000051,0.7682006149100477,0.5604372773863793
2025-01-01 07:45:00,0.0016723378534022318,0.012095018443294756,0.00785243812736932,0.6366449726577876,0.7180699911634276,1.0604079040555812
2025-01-01 07:50:00,0.0016078918468678425,0.005385070869954405,0.013356999878829502,0.6058256543482649,0.5995743044233809,0.9524933768226924
2025-01-01 07:55:00,0.0005364850518678815,0.0015267544511187415,0.016236469894204738,0.5010783693665695,0.551930142709585,0.2623820901844211
2025-01-01 08:00:00,0.002296120277064576,0.003720758802091879,0.006905239224891557,0.668857348265762,0.7433496440164289,1.529417512835471
2025-01-01 08:05:00,0.0022610552721798894,0.01466996690859163,0.0083716066145251,0.020623157043743557,0.7049301180484019,0.04608281622423816
2025-01-01 08:10:00,0.002005113456642461,0.008219701596103333,0.00992109567103147,0.22472079784559995,0.668424720133604,0.4465181223840174
