timestamp,price_spread,volatility,gas_cost,liquidity_score,gas_efficiency,profit
2025-01-01 00:00:00,0.0022483570765056164,0.015,0.007097155029285223,0.5130849873956341,0.7380848645691779,2.074417312230369
2025-01-01 01:00:00,0.0019408511910790906,0.005,0.011133084949032474,0.7772428351960381,0.6424034120853014,0.08964940412147515
2025-01-01 02:00:00,0.002343711202129852,0.005,0.011832150569026912,0.10460156770123408,0.6282955955687222,0.815680850622144
2025-01-01 03:00:00,0.002791066948870147,0.005,0.013839135245095405,0.40835764600410085,0.5910316518179575,-0.7550538185861794
2025-01-01 04:00:00,0.0019218651468691972,0.005,0.013718231418128652,0.6979368602274746,0.5931509204022775,-0.6552937374572305
2025-01-01 05:00:00,0.00193087407538583,0.005,0.006614632778732828,0.6932644317739107,0.7514663142743627,0.2597173163814175
2025-01-01 06:00:00,0.0028460706550931993,0.005,0.007547659996775709,0.1517575866454772,0.7260144782656996,-0.27139283519114116
2025-01-01 07:00:00,0.0024481391333002235,0.030445111158632146,0.011670866259584422,0.4790901870395049,0.631495199281058,0.7155905844192255
2025-01-01 08:00:00,0.0018369984161224764,0.03762949068436088,0.011666492898168823,0.3748437832297114,0.6315824131303325,0.3961973346733545
2025-01-01 09:00:00,0.002349612712755731,0.04824406115206302,0.011670909742152832,0.5603737953460367,0.6314943322698661,0.5352435605189221
2025-01-01 10:00:00,0.0018524382520745586,0.04119735924854836,0.03176625428077976,0.5310610184020736,0.386352079706601,-0.7781631736245718
2025-01-01 11:00:00,0.001856255859221015,0.005,0.011868077661757055,0.7786116837043399,0.6275872743965597,0.7851224873444984
2025-01-01 12:00:00,0.00221418504437974,0.005,0.014058887879225535,0.34779853960821905,0.5872182342218856,0.6977361963769708
2025-01-01 13:00:00,0.0011397156962128204,0.005,0.01331359404719759,0.5423465566068735,0.6003555176804,-0.7672068134589891
2025-01-01 14:00:00,0.0012360860567423295,0.08704752972123973,0.012158183332584652,0.47053635656534715,0.6219256788593145,-0.17140878485253036
2025-01-01 15:00:00,0.0018186057340399192,0.07022472851005963,0.009097542477216078,0.4402153146459872,0.6873432701631204,0.36529543155958344
2025-01-01 16:00:00,0.0015935418001369387,0.0797796227757343,0.01255696961379447,0.5761369207905009,0.6143077883859913,0.4373028833869312
2025-01-01 17:00:00,0.0022562901473428838,0.07156607201289872,0.007930670057686311,0.33981556565394977,0.7160587253615188,0.11089242839526858
2025-01-01 18:00:00,0.0016433727253272138,0.007475562930632243,0.00931419435178775,0.34855480355099944,0.6822633349560325,0.20354415138834175
2025-01-01 19:00:00,0.0013884781581010959,0.06536914736332004,0.008644955992826489,0.5754950070796728,0.6982032021626623,0.3165411636604262
2025-01-01 20:00:00,0.0028237541271433453,0.09792888426132676,0.010248663786665113,0.17779352709902535,0.6611862309374751,-0.03240445407284426
2025-01-01 21:00:00,0.00197343278642162,0.12918759318734643,0.020025023430098265,0.3182978511016051,0.49968740268020123,-0.37341035236844566
2025-01-01 22:00:00,0.0021146137427259207,0.07229946112887485,0.00571106508026432,0.7626094887709796,0.7778752042190542,1.2264661519871527
2025-01-01 23:00:00,0.0013621964281109434,0.13670923056279233,0.012286033754168637,0.09019809543529989,0.6194628969381439,-0.05312273407721046
2025-01-02 00:00:00,0.001795354955792524,0.05444575436689905,0.006164273775080793,0.39098155351068775,0.7644011132098866,0.7111776957445612
2025-01-02 01:00:00,0.002115308509265329,0.07984403362022266,0.008679861160907824,0.5422525182507768,0.6973534456038812,0.1497343484469852
2025-01-02 02:00:00,0.0014760533484709949,0.18288241154869933,0.013863649517948232,0.7720634241723154,0.5906037974259009,-0.10609563329306367
2025-01-02 03:00:00,0.002230586997196219,0.11656735413729498,0.010194711431512465,0.49944197197344953,0.6623676482341594,0.4902740646557336
2025-01-02 04:00:00,0.001733179470056188,0.07809573224342689,0.007237397349211033,0.4894873831581696,0.7342845479536733,0.9010399684689512
2025-01-02 05:00:00,0.00187807805802476,0.07676872727346627,0.008068712920977593,0.680998286269189,0.7125371247447789,0.2592830845522965
2025-01-02 06:00:00,0.001713258694691288,0.04541807184030969,0.012261501784632662,0.7417546020467817,0.6199339427381132,0.47864098618585776
2025-01-02 07:00:00,0.0029302971584977983,0.005,0.008032333660463364,0.7521281689967373,0.7134618274113896,1.7262023493247174
2025-01-02 08:00:00,0.001987413973288275,0.005,0.010670924110617113,0.4175603403773493,0.652083384506721,1.2074884061199245
2025-01-02 09:00:00,0.001455369966107725,0.005,0.010137654349921116,0.5757128758860333,0.6636216530916696,-0.2493072675402574
2025-01-02 10:00:00,0.0023857183458489114,0.005,0.008224397064300877,0.2994365127225528,0.7086068111370443,0.1394860451424827
2025-01-02 11:00:00,0.0013544998522455266,0.005,0.019025274267212008,0.9160285089296483,0.5124883905506198,-0.9706867230109439
2025-01-02 12:00:00,0.0020601797531728926,0.005,0.012094620895755541,0.6899067172336482,0.6231573840663426,-0.24797375544908118
2025-01-02 13:00:00,0.000967181323969263,0.005,0.005446876455789284,0.041323668398529044,0.7859510787010524,0.8998024557976363
2025-01-02 14:00:00,0.001274721186456513,0.005,0.01057530311020246,0.5639554672727052,0.6541227057639974,-0.4982646338305333
2025-01-02 15:00:00,0.0020296540020161642,0.005,0.008199303023827398,0.6377969296792683,0.7092373872893497,0.36340535685902076
2025-01-02 16:00:00,0.0022935530404669126,0.005,0.012914040023500656,0.5971973436441793,0.6076434246819892,1.2563639976400303
2025-01-02 17:00:00,0.002003856429488544,0.005,0.007883948613625402,0.7200589898664561,0.7172585302437068,-0.0013494945027985317
2025-01-02 18:00:00,0.0018550182815645208,0.03097313122257947,0.009661647289541046,0.28470710322515363,0.6742713850235881,0.631238704798789
2025-01-02 19:00:00,0.0017578315585304101,0.005,0.011635738612474541,0.6109068912213065,0.6321963980355318,-0.34347605023942596
2025-01-02 20:00:00,0.0011655787974273347,0.005,0.012965755003161559,0.7150003424347385,0.6066901849535045,0.5296846808414646
2025-01-02 21:00:00,0.0015423248840361358,0.005,0.006976142899735544,0.4819760490738134,0.7413958353622181,-0.6778085687833524
2025-01-02 22:00:00,0.0016703115141567598,0.02515074809598054,0.009045204450013904,0.3627042386595278,0.6885818288667762,-0.5989790414150673
2025-01-02 23:00:00,0.002428568787353048,0.005,0.008672017820531437,0.48334077574093576,0.6975442093119242,0.4822112220785031
2025-01-03 00:00:00,0.0020721926839006467,0.005,0.008220132459411828,0.3509737550378038,0.7087138952577704,0.9246915168980518
2025-01-03 01:00:00,0.0010202346610561999,0.005,0.01698314471880118,0.043094562990086537,0.5407868950049715,-0.04470067843814397
2025-01-03 02:00:00,0.0020661495572310835,0.005,0.011291831704056341,0.4959382210386319,0.6391444319767133,0.2968199066119227
2025-01-03 03:00:00,0.0017148773915590684,0.005,0.006850488110162678,0.6825133299295997,0.7448654161497412,1.3758938374952985
2025-01-03 04:00:00,0.0015731935342750054,0.005,0.013170028465079926,0.5405907794463161,0.6029539595076078,1.2161140928033938
2025-01-03 05:00:00,0.0022226114001980437,0.005,0.01890132361395514,0.3274655086502427,0.5141213239547809,0.44500405976390023
2025-01-03 06:00:00,0.002438223312492377,0.005,0.013630700946919542,0.8022951553526785,0.5946947115841168,0.5511629663524804
